Brand,Year,Present_Price,Kms_Driven,Fuel_Type,Seller_Type,Transmission,Owner,Selling_Price
Toyota,2018,12.06,130033,Petrol,Individual,Manual,0,2.49
Renault,2008,7.09,276852,Diesel,Dealer,Manual,1,0.46
Maruti,2012,8.34,205584,Petrol,Dealer,Manual,0,1.0
Ford,2018,7.81,117878,Petrol,Dealer,Manual,0,2.02
Tata,2020,9.11,95728,CNG,Individual,Manual,0,2.43
Honda,2019,10.66,117566,Diesel,Individual,Manual,0,2.64
Volkswagen,2017,9.59,147673,Petrol,Dealer,Manual,0,2.03
Honda,2025,8.1,18970,Petrol,Dealer,Automatic,1,7.26
Hyundai,2021,8.61,69460,Petrol,Individual,Automatic,2,3.26
Toyota,2019,14.82,101620,Diesel,Dealer,Manual,1,3.82
Tata,2022,8.81,74429,Petrol,Individual,Manual,3,2.88
Toyota,2012,12.14,203671,Diesel,Individual,Automatic,1,1.26
Honda,2009,11.37,263076,Diesel,Individual,Manual,1,0.82
Ford,2021,10.11,70318,Petrol,Dealer,Automatic,1,4.53
Tata,2008,8.93,273548,Diesel,Dealer,Automatic,1,0.63
Mahindra,2013,10.72,197711,Petrol,Dealer,Manual,0,1.43
Tata,2015,6.64,174369,Petrol,Individual,Automatic,1,1.03
Hyundai,2017,10.11,122122,Petrol,Dealer,Automatic,1,2.1
Maruti,2015,7.4,165485,Diesel,Dealer,Manual,0,1.34
Toyota,2023,16.45,48201,CNG,Dealer,Manual,1,8.8
Mahindra,2014,13.64,196655,CNG,Dealer,Manual,2,1.7
Tata,2019,8.22,117278,Petrol,Dealer,Manual,0,2.31
Ford,2010,9.66,241194,Petrol,Individual,Automatic,1,0.73
Mahindra,2021,10.14,70277,Diesel,Dealer,Automatic,1,4.37
Maruti,2009,8.23,242571,Petrol,Dealer,Automatic,0,0.74
Hyundai,2020,8.25,88576,Diesel,Dealer,Manual,0,3.07
Mahindra,2020,11.55,114867,Petrol,Individual,Manual,3,2.85
Tata,2013,8.99,198896,Diesel,Dealer,Automatic,0,1.35
Skoda,2013,11.68,188209,Petrol,Dealer,Automatic,0,1.72
Mahindra,2024,9.67,36499,CNG,Individual,Manual,1,5.54
Skoda,2011,13.33,215177,Petrol,Dealer,Automatic,0,1.39
Renault,2008,6.38,266483,Petrol,Dealer,Automatic,0,0.47
Renault,2022,8.11,54711,Diesel,Dealer,Manual,0,4.49
Hyundai,2018,9.69,127006,Diesel,Individual,Manual,0,2.24
Renault,2008,7.95,279451,Diesel,Dealer,Automatic,0,0.61
Volkswagen,2018,9.27,132419,Petrol,Dealer,Manual,0,2.19
Ford,2008,10.86,263833,Petrol,Dealer,Manual,0,0.74
Hyundai,2009,9.24,249077,Diesel,Individual,Manual,2,0.6
Skoda,2023,10.74,50505,Diesel,Dealer,Manual,0,6.5
Renault,2011,6.72,222116,Diesel,Dealer,Manual,0,0.69
Toyota,2008,17.5,267547,Petrol,Dealer,Automatic,0,1.25
Renault,2018,7.3,117924,CNG,Individual,Manual,0,1.52
Mahindra,2025,13.42,29442,Petrol,Dealer,Automatic,0,11.8
Mahindra,2013,10.56,194623,Petrol,Dealer,Manual,1,1.32
Mahindra,2022,9.8,60280,Petrol,Individual,Automatic,0,5.01
Skoda,2021,14.89,81900,Petrol,Individual,Automatic,1,5.79
Honda,2014,10.7,179439,Petrol,Dealer,Manual,0,1.61
Honda,2023,9.27,37024,Petrol,Dealer,Manual,0,6.15
Hyundai,2017,9.52,126003,Petrol,Dealer,Manual,0,2.17
Skoda,2016,12.39,144414,Petrol,Individual,Manual,1,1.87
Honda,2010,9.26,242036,Petrol,Individual,Manual,1,0.7
Honda,2019,9.16,109766,Diesel,Dealer,Manual,0,2.47
Hyundai,2016,8.67,150427,Petrol,Dealer,Automatic,1,1.67
Ford,2021,8.66,66777,Petrol,Dealer,Manual,0,3.83
Mahindra,2019,9.63,107876,Diesel,Individual,Automatic,0,2.83
Hyundai,2014,7.25,162686,Petrol,Dealer,Manual,1,1.06
Hyundai,2025,8.25,24479,Diesel,Dealer,Manual,0,7.28
Volkswagen,2019,10.26,101307,Diesel,Dealer,Manual,0,3.2
Mahindra,2019,11.97,103802,CNG,Dealer,Manual,0,3.26
Mahindra,2010,10.26,227643,Diesel,Dealer,Manual,0,0.97
Ford,2008,10.31,286828,CNG,Dealer,Manual,0,0.63
Maruti,2020,7.49,92388,Diesel,Dealer,Automatic,0,2.97
Ford,2014,8.83,184121,Petrol,Dealer,Manual,0,1.32
Hyundai,2008,7.77,260810,Petrol,Dealer,Manual,1,0.51
Maruti,2013,6.69,181813,Petrol,Dealer,Automatic,1,0.88
Maruti,2010,7.79,242969,Petrol,Individual,Manual,1,0.56
Toyota,2018,13.23,117524,Diesel,Dealer,Manual,0,3.44
Mahindra,2010,12.33,259391,Petrol,Dealer,Automatic,1,1.04
Maruti,2020,6.49,87697,Petrol,Individual,Automatic,2,1.84
Mahindra,2009,13.0,251835,Diesel,Individual,Manual,0,0.99
Volkswagen,2019,12.86,105666,Petrol,Individual,Manual,2,2.85
Toyota,2017,13.71,133285,CNG,Individual,Manual,3,2.0
Mahindra,2023,12.14,58776,Diesel,Dealer,Automatic,0,8.15
Mahindra,2011,10.23,235679,Diesel,Individual,Manual,0,0.96
Mahindra,2023,13.62,49746,Petrol,Individual,Manual,2,6.53
Honda,2015,10.29,163039,Petrol,Dealer,Manual,3,1.44
Honda,2010,10.52,233274,Petrol,Dealer,Manual,0,0.88
Renault,2013,7.76,190002,Petrol,Dealer,Manual,1,0.94
Skoda,2020,14.2,94622,Petrol,Dealer,Manual,0,4.67
Mahindra,2025,10.27,15997,CNG,Dealer,Manual,3,6.69
Hyundai,2008,8.69,248577,Diesel,Dealer,Automatic,0,0.7
Mahindra,2008,13.48,257686,Diesel,Individual,Manual,0,0.87
Ford,2019,9.66,104454,CNG,Individual,Manual,0,2.16
Ford,2020,11.19,82331,Petrol,Dealer,Manual,3,3.33
Skoda,2010,11.82,235354,Diesel,Individual,Manual,0,1.03
Skoda,2022,12.96,56747,CNG,Individual,Automatic,0,5.77
Maruti,2008,8.38,263703,Petrol,Individual,Automatic,0,0.57
Volkswagen,2020,8.94,93525,Petrol,Individual,Automatic,2,2.67
Ford,2010,8.95,231643,Petrol,Individual,Manual,0,0.72
Mahindra,2020,11.63,91150,Petrol,Individual,Manual,0,3.54
Hyundai,2017,7.4,129243,Petrol,Individual,Automatic,0,1.64
Honda,2020,8.61,75393,CNG,Dealer,Manual,0,2.89
Ford,2019,9.76,109836,Petrol,Dealer,Automatic,0,2.94
Honda,2008,8.93,260048,Petrol,Individual,Manual,2,0.51
Honda,2012,8.14,227456,Petrol,Dealer,Manual,1,0.85
Renault,2011,7.36,224933,Petrol,Individual,Manual,0,0.65
Skoda,2010,11.8,239404,Petrol,Individual,Manual,0,0.96
Volkswagen,2023,9.53,48069,Diesel,Dealer,Manual,1,5.22
Honda,2023,8.22,42720,CNG,Individual,Automatic,1,4.03
Volkswagen,2008,9.01,281061,Diesel,Dealer,Manual,0,0.59
Volkswagen,2012,13.09,226445,Petrol,Dealer,Automatic,0,1.64
Mahindra,2008,9.64,282659,Diesel,Individual,Manual,3,0.51
Volkswagen,2025,9.61,19376,Petrol,Individual,Manual,0,7.01
Maruti,2011,6.09,216884,Petrol,Dealer,Manual,0,0.65
Honda,2013,11.62,200597,Diesel,Dealer,Manual,1,1.36
Renault,2024,6.98,20119,Petrol,Individual,Manual,0,4.5
Renault,2015,6.37,175329,Petrol,Individual,Manual,1,0.96
Maruti,2012,7.54,212572,Petrol,Dealer,Manual,1,0.78
Volkswagen,2021,9.87,76048,Petrol,Dealer,Manual,0,3.8
Renault,2018,8.24,114474,Diesel,Dealer,Manual,0,2.21
Honda,2016,9.59,169697,Diesel,Individual,Automatic,0,1.9
Toyota,2013,16.76,184889,Petrol,Dealer,Manual,0,2.25
Ford,2008,8.29,273812,Petrol,Individual,Automatic,1,0.51
Volkswagen,2017,12.76,144148,Diesel,Dealer,Manual,0,2.94
Tata,2023,9.08,50589,Diesel,Dealer,Manual,1,5.22
Maruti,2014,7.86,178515,Diesel,Dealer,Manual,0,1.12
Toyota,2017,15.95,141402,Petrol,Individual,Automatic,1,3.29
Hyundai,2025,9.16,29202,Diesel,Individual,Manual,0,7.54
Hyundai,2021,8.59,67108,Diesel,Individual,Automatic,0,3.86
Volkswagen,2014,12.58,179318,Diesel,Individual,Manual,0,1.7
Renault,2010,8.28,237238,Diesel,Dealer,Manual,0,0.81
Mahindra,2023,11.66,55329,Petrol,Dealer,Manual,1,6.0
Maruti,2011,7.45,230740,Petrol,Dealer,Automatic,0,0.77
Mahindra,2008,9.89,270123,Petrol,Dealer,Automatic,1,0.65
Honda,2012,11.3,213558,CNG,Dealer,Manual,0,1.17
Ford,2021,10.21,75178,Petrol,Individual,Manual,0,3.67
Tata,2010,8.88,231935,Petrol,Individual,Manual,1,0.65
Renault,2023,8.18,48596,Petrol,Individual,Manual,0,4.18
Volkswagen,2009,9.98,266596,CNG,Individual,Manual,2,0.59
Mahindra,2016,13.55,139292,Diesel,Dealer,Manual,2,2.24
Renault,2008,6.7,253606,Petrol,Individual,Manual,2,0.37
Maruti,2017,6.4,133295,Diesel,Individual,Manual,2,1.18
Hyundai,2010,9.29,243355,Diesel,Dealer,Manual,0,0.82
Toyota,2009,15.42,254636,Petrol,Dealer,Manual,0,1.25
Renault,2024,6.64,38341,Diesel,Dealer,Automatic,0,4.92
Toyota,2023,14.65,30974,Petrol,Dealer,Manual,0,10.02
Hyundai,2013,10.0,196416,Petrol,Individual,Manual,0,1.23
Toyota,2010,12.2,246294,Petrol,Individual,Manual,0,0.97
Mahindra,2020,10.64,89103,Diesel,Dealer,Manual,1,3.65
Renault,2010,8.34,262576,CNG,Individual,Manual,0,0.62
Tata,2017,8.84,137534,Diesel,Individual,Automatic,0,2.05
Tata,2010,7.99,254716,Diesel,Dealer,Manual,0,0.77
Mahindra,2018,12.47,114248,Petrol,Dealer,Manual,0,3.25
Tata,2012,8.47,214547,CNG,Dealer,Automatic,1,0.91
Honda,2022,8.98,54955,Diesel,Individual,Automatic,1,4.09
Volkswagen,2013,12.61,195310,Diesel,Dealer,Manual,2,1.53
Maruti,2014,6.01,179379,Diesel,Dealer,Manual,0,0.9
Renault,2010,6.54,224155,Petrol,Individual,Manual,0,0.51
Toyota,2010,15.78,242705,Diesel,Individual,Automatic,1,1.33
Tata,2020,7.62,93445,Diesel,Individual,Manual,3,1.83
Tata,2021,9.28,71694,CNG,Individual,Manual,3,2.76
Toyota,2016,15.68,156506,Petrol,Dealer,Manual,1,2.98
Mahindra,2025,10.26,8503,Diesel,Dealer,Manual,0,10.08
Renault,2012,8.29,207993,Diesel,Dealer,Manual,3,0.75
Honda,2010,11.79,239054,Diesel,Dealer,Manual,1,0.98
Tata,2011,6.41,234388,Petrol,Individual,Manual,0,0.62
Tata,2025,8.43,8110,Petrol,Dealer,Manual,0,7.89
Toyota,2023,11.92,47267,CNG,Dealer,Manual,0,6.52
Volkswagen,2016,10.79,149686,Petrol,Dealer,Manual,0,2.01
Honda,2023,11.08,56160,Petrol,Dealer,Manual,1,6.48
Skoda,2009,12.67,255819,Diesel,Dealer,Manual,0,1.05
Mahindra,2019,10.8,93350,Diesel,Dealer,Automatic,1,3.17
Skoda,2018,12.99,121544,CNG,Dealer,Manual,0,3.08
Volkswagen,2014,9.04,172726,Diesel,Dealer,Manual,0,1.37
Hyundai,2010,7.6,249102,Petrol,Dealer,Manual,0,0.63
Hyundai,2015,8.47,160439,CNG,Dealer,Manual,2,1.16
Tata,2022,8.02,58372,CNG,Dealer,Automatic,0,4.15
Renault,2016,6.68,146007,CNG,Dealer,Automatic,0,1.24
Tata,2014,7.07,195445,CNG,Individual,Manual,0,0.89
Maruti,2019,7.86,109936,Petrol,Dealer,Automatic,1,2.37
Tata,2014,7.98,184148,CNG,Dealer,Manual,0,1.03
Renault,2010,7.43,233929,CNG,Dealer,Manual,1,0.54
Honda,2022,10.96,56449,Petrol,Dealer,Manual,2,5.03
Renault,2017,7.32,132299,Petrol,Dealer,Manual,0,1.54
Maruti,2016,6.63,154367,Diesel,Individual,Automatic,0,1.25
Tata,2020,6.42,102045,Petrol,Dealer,Manual,2,1.85
Ford,2018,8.73,110134,Diesel,Dealer,Manual,0,2.16
Maruti,2025,6.86,4858,Petrol,Individual,Manual,0,5.93
Toyota,2019,14.94,107078,Petrol,Individual,Manual,2,3.54
Renault,2017,7.66,138520,Diesel,Individual,Manual,2,1.39
Tata,2023,7.65,36400,Diesel,Individual,Manual,0,4.65
Renault,2025,5.98,16493,Petrol,Dealer,Manual,0,5.33
Maruti,2015,6.99,173122,Petrol,Individual,Manual,1,1.04
Mahindra,2012,12.24,215258,Petrol,Individual,Manual,0,1.35
Toyota,2011,12.73,221203,CNG,Dealer,Manual,1,1.16
Skoda,2017,14.92,133544,Diesel,Dealer,Manual,2,2.94
Ford,2012,7.97,190412,Diesel,Dealer,Automatic,0,1.08
Tata,2023,6.72,60371,Diesel,Dealer,Manual,1,3.93
Skoda,2021,14.47,66193,Diesel,Dealer,Manual,1,6.11
Hyundai,2025,8.82,5544,Petrol,Dealer,Manual,3,6.46
Toyota,2020,15.08,87858,Diesel,Dealer,Manual,1,4.8
Toyota,2017,13.68,128888,CNG,Individual,Manual,0,2.66
Skoda,2019,14.84,110904,Petrol,Individual,Automatic,0,3.94
Maruti,2018,8.75,110918,CNG,Individual,Automatic,0,1.85
Honda,2020,10.36,98991,Petrol,Individual,Automatic,0,3.51
Honda,2014,8.48,181792,Petrol,Dealer,Manual,1,1.18
Ford,2024,11.09,32635,Petrol,Dealer,Manual,0,8.24
Mahindra,2020,12.01,94160,Petrol,Dealer,Automatic,1,4.16
Skoda,2020,12.62,93689,Petrol,Dealer,Manual,0,4.4
Toyota,2010,12.52,249067,Petrol,Dealer,Manual,3,0.89
Toyota,2011,14.68,237765,Diesel,Dealer,Automatic,2,1.48
Skoda,2011,12.47,232571,Diesel,Dealer,Manual,0,1.28
Ford,2013,8.96,199553,Diesel,Dealer,Manual,2,1.05
Hyundai,2019,8.89,94742,Diesel,Dealer,Manual,0,2.54
Mahindra,2021,10.39,77531,Diesel,Individual,Manual,1,3.48
Volkswagen,2020,10.88,93461,Petrol,Dealer,Automatic,0,3.77
Mahindra,2015,11.97,164535,Diesel,Dealer,Manual,2,1.8
Maruti,2017,7.25,144449,Diesel,Individual,Automatic,2,1.38
Toyota,2019,12.84,125091,Diesel,Dealer,Automatic,0,4.23
Mahindra,2021,13.21,79892,Petrol,Individual,Manual,0,5.19
Honda,2024,11.71,21762,Petrol,Individual,Manual,0,7.81
Tata,2023,7.93,41379,Petrol,Dealer,Manual,1,4.66
Skoda,2015,11.61,162293,CNG,Dealer,Manual,0,1.93
Tata,2022,6.66,76691,Petrol,Individual,Automatic,1,3.01
Ford,2017,8.99,138165,Diesel,Dealer,Manual,0,1.92
Renault,2023,6.36,46123,Petrol,Individual,Automatic,1,3.7
Ford,2012,8.95,223300,Diesel,Individual,Manual,0,0.92
Skoda,2024,12.86,29352,Diesel,Individual,Automatic,0,10.01
Ford,2013,9.24,174604,Petrol,Dealer,Manual,3,0.93
Toyota,2020,14.85,92481,Diesel,Dealer,Manual,1,5.18
Renault,2022,6.14,57827,Diesel,Dealer,Manual,1,2.89
Mahindra,2015,11.74,168732,Diesel,Dealer,Manual,1,1.89
Hyundai,2017,7.75,127057,Petrol,Dealer,Automatic,1,1.59
Tata,2014,8.95,176408,Diesel,Dealer,Automatic,0,1.46
Skoda,2018,11.94,124414,Petrol,Dealer,Manual,1,2.91
Toyota,2009,16.67,249396,Petrol,Dealer,Manual,0,1.34
Tata,2017,7.61,132387,Petrol,Individual,Manual,0,1.5
Renault,2012,8.71,208890,Diesel,Individual,Manual,1,0.88
Hyundai,2009,10.46,245559,Diesel,Individual,Manual,0,0.72
Renault,2011,7.95,221468,CNG,Dealer,Manual,0,0.7
Mahindra,2018,10.87,127000,Petrol,Dealer,Manual,1,2.34
Honda,2012,10.09,206445,CNG,Individual,Manual,0,0.96
Maruti,2008,8.25,276122,Petrol,Dealer,Manual,0,0.54
Hyundai,2024,7.61,42609,Petrol,Individual,Automatic,0,5.41
Honda,2009,8.39,271909,Diesel,Dealer,Manual,3,0.58
Hyundai,2012,9.02,206361,Petrol,Individual,Automatic,0,0.96
Toyota,2014,14.4,193050,Petrol,Dealer,Manual,1,2.06
Honda,2017,9.72,125947,Petrol,Individual,Manual,2,1.59
Honda,2022,8.14,66565,Diesel,Dealer,Manual,0,4.13
Toyota,2013,16.15,184082,Petrol,Individual,Automatic,1,1.87
Tata,2016,7.06,160476,Petrol,Individual,Manual,1,1.08
Hyundai,2008,9.91,273260,CNG,Dealer,Manual,1,0.61
Mahindra,2009,12.4,262548,Petrol,Dealer,Manual,1,0.87
Ford,2022,10.39,58121,Petrol,Dealer,Manual,3,4.52
Tata,2009,7.92,257209,Petrol,Dealer,Manual,0,0.6
Maruti,2015,7.26,166210,Petrol,Dealer,Manual,3,0.94
Honda,2018,8.81,120074,Petrol,Individual,Automatic,0,2.04
Honda,2022,8.92,58934,Diesel,Dealer,Manual,0,4.36
Ford,2025,8.29,10323,Petrol,Dealer,Manual,0,7.39
Tata,2015,8.77,171761,CNG,Dealer,Manual,2,1.26
Toyota,2013,14.11,188440,Petrol,Dealer,Manual,1,1.73
Honda,2016,11.73,158548,Diesel,Dealer,Manual,0,2.22
Ford,2017,10.82,122342,Petrol,Dealer,Manual,1,2.17
Renault,2012,7.95,206754,Petrol,Dealer,Manual,3,0.75
Volkswagen,2011,12.42,221583,CNG,Dealer,Automatic,2,1.16
Maruti,2008,8.33,279756,Petrol,Dealer,Manual,2,0.52
Ford,2015,9.97,158020,Petrol,Individual,Manual,1,1.42
Maruti,2014,8.03,194112,CNG,Individual,Automatic,2,0.95
Tata,2016,8.84,154351,Diesel,Dealer,Automatic,0,1.96
Mahindra,2016,12.03,153271,Petrol,Dealer,Manual,0,2.32
Maruti,2019,6.05,102412,Diesel,Individual,Manual,0,1.52
Renault,2022,7.97,58196,Diesel,Individual,Manual,0,3.73
Tata,2025,8.04,19876,Diesel,Dealer,Manual,1,7.18
Maruti,2010,7.22,236275,Diesel,Dealer,Manual,0,0.64
Volkswagen,2012,12.32,219032,Diesel,Dealer,Manual,1,1.3
Ford,2010,9.03,246666,Petrol,Dealer,Automatic,0,0.87
Skoda,2018,12.75,121067,Petrol,Dealer,Manual,3,2.53
Skoda,2016,14.91,151913,Diesel,Dealer,Automatic,0,3.22
Ford,2022,9.11,66513,CNG,Dealer,Manual,1,3.81
Volkswagen,2018,9.29,115174,CNG,Dealer,Manual,2,1.76
Tata,2012,7.55,201323,Petrol,Dealer,Manual,0,0.81
Maruti,2019,6.02,102364,Diesel,Individual,Manual,1,1.55
Tata,2017,6.77,139885,Diesel,Dealer,Automatic,1,1.58
Honda,2025,10.71,24895,Petrol,Individual,Manual,2,6.84
Hyundai,2011,9.85,204883,Diesel,Dealer,Manual,1,1.01
Tata,2012,8.18,207734,Diesel,Dealer,Automatic,0,1.06
Ford,2021,8.58,75305,Diesel,Dealer,Manual,0,3.5
Ford,2024,8.25,33723,CNG,Individual,Manual,0,5.08
Skoda,2014,13.71,181592,Petrol,Dealer,Manual,1,1.86
Hyundai,2009,8.43,255504,Diesel,Individual,Automatic,0,0.69
Volkswagen,2012,11.28,213835,Diesel,Individual,Manual,2,1.11
Renault,2025,7.23,500,Diesel,Individual,Manual,1,6.06
Hyundai,2018,10.62,107114,Diesel,Dealer,Manual,0,2.62
Hyundai,2014,7.42,176562,Diesel,Dealer,Manual,0,1.08
Renault,2008,8.6,275659,Petrol,Dealer,Manual,1,0.59
Toyota,2010,12.75,239693,Petrol,Dealer,Manual,1,1.02
Skoda,2022,10.71,66620,Diesel,Dealer,Manual,1,5.18
Honda,2023,10.24,44368,Diesel,Dealer,Manual,0,6.41
Honda,2021,10.46,68473,Petrol,Individual,Automatic,0,4.12
Ford,2014,9.41,171687,Diesel,Dealer,Manual,0,1.33
Mahindra,2017,11.44,142085,Diesel,Dealer,Manual,2,2.2
Volkswagen,2015,12.56,150010,Petrol,Individual,Manual,2,1.67
Skoda,2016,10.41,154753,Petrol,Dealer,Manual,0,1.85
Toyota,2016,15.52,141520,Diesel,Dealer,Manual,2,2.83
Volkswagen,2015,10.69,159174,Petrol,Dealer,Manual,0,1.86
Toyota,2018,13.58,117076,Petrol,Individual,Automatic,0,3.38
Maruti,2013,7.59,189753,Petrol,Dealer,Automatic,0,1.06
Ford,2023,10.49,64325,Petrol,Individual,Manual,0,5.05
Maruti,2016,7.71,140399,Petrol,Individual,Manual,1,1.19
Volkswagen,2011,11.35,233925,Petrol,Dealer,Manual,0,1.09
Renault,2010,6.85,247126,Diesel,Dealer,Manual,0,0.6
Honda,2022,9.92,45969,Petrol,Individual,Manual,1,4.78
Ford,2016,8.19,141565,Diesel,Individual,Manual,1,1.32
Hyundai,2012,9.22,215644,Petrol,Individual,Manual,0,0.91
Ford,2012,10.14,184494,Petrol,Individual,Manual,1,0.99
Mahindra,2014,12.74,185107,Petrol,Dealer,Manual,0,1.98
Honda,2015,9.16,172117,Petrol,Dealer,Automatic,3,1.39
Skoda,2015,12.81,169775,Diesel,Dealer,Automatic,1,2.09
Mahindra,2009,9.55,251166,Petrol,Individual,Manual,1,0.63
Hyundai,2024,9.0,35149,Diesel,Dealer,Automatic,0,7.58
Tata,2008,8.35,263209,Diesel,Dealer,Manual,1,0.54
Hyundai,2024,8.08,32207,Diesel,Dealer,Manual,0,6.45
Renault,2018,8.73,106890,Petrol,Dealer,Manual,0,1.99
Tata,2016,8.61,144062,Petrol,Dealer,Manual,1,1.6
Renault,2023,6.54,40850,Diesel,Individual,Manual,0,3.91
Tata,2025,7.65,21445,Diesel,Individual,Manual,0,6.16
Volkswagen,2021,12.2,68808,Petrol,Individual,Manual,0,4.74
Mahindra,2014,12.85,178985,Diesel,Dealer,Manual,2,1.64
Toyota,2022,12.95,40007,Petrol,Dealer,Manual,0,6.72
Tata,2011,6.56,224066,Diesel,Dealer,Manual,2,0.61
Honda,2012,9.74,217157,Diesel,Individual,Manual,3,0.88
Hyundai,2025,9.1,13332,Diesel,Individual,Manual,0,7.2
Toyota,2012,16.97,201792,Petrol,Dealer,Manual,1,1.92
Mahindra,2010,11.18,245194,Diesel,Individual,Manual,0,0.94
Skoda,2010,14.23,239512,Petrol,Dealer,Manual,2,1.08
Maruti,2022,6.49,58273,Diesel,Dealer,Manual,1,3.3
Skoda,2014,13.75,187457,Petrol,Dealer,Automatic,1,2.04
Renault,2023,6.33,54012,Petrol,Dealer,Automatic,1,3.62
Tata,2024,9.18,23302,Petrol,Dealer,Manual,2,5.82
Toyota,2016,12.77,134002,Diesel,Dealer,Manual,1,2.34
Mahindra,2024,9.94,23778,Petrol,Dealer,Manual,3,5.89
Maruti,2012,8.22,203653,Petrol,Dealer,Manual,0,0.94
Maruti,2020,7.05,88103,Diesel,Dealer,Manual,1,2.2
Skoda,2010,10.26,236088,Diesel,Dealer,Manual,0,0.89
Volkswagen,2022,13.04,54423,Petrol,Individual,Manual,0,6.46
Renault,2011,6.26,229275,Diesel,Dealer,Manual,1,0.59
Tata,2025,7.06,13089,Diesel,Dealer,Manual,0,6.36
Tata,2011,7.66,223644,Petrol,Dealer,Automatic,1,0.74
Volkswagen,2009,9.03,240972,Petrol,Dealer,Automatic,1,0.67
Honda,2010,8.18,239417,Petrol,Dealer,Manual,0,0.74
Toyota,2008,17.33,270445,Petrol,Dealer,Manual,0,1.18
Maruti,2014,6.85,177172,Diesel,Dealer,Manual,2,0.91
Skoda,2023,12.33,36638,Diesel,Dealer,Manual,0,7.5
Mahindra,2012,12.84,232208,Petrol,Dealer,Automatic,3,1.32
Volkswagen,2011,10.47,232614,Diesel,Dealer,Manual,0,1.14
Hyundai,2015,8.64,178308,Diesel,Individual,Manual,2,1.17
Honda,2013,9.2,194164,Diesel,Dealer,Manual,0,1.27
Hyundai,2024,10.0,25123,Petrol,Dealer,Automatic,0,8.56
Skoda,2022,13.62,63027,Petrol,Dealer,Manual,0,7.01
Hyundai,2016,10.24,149654,Petrol,Dealer,Manual,0,2.0
Toyota,2021,15.94,68551,Diesel,Dealer,Automatic,1,7.35
Toyota,2010,16.56,238443,Petrol,Dealer,Manual,0,1.4
Honda,2022,10.55,53655,Diesel,Dealer,Manual,0,5.45
Ford,2025,10.99,500,Diesel,Dealer,Automatic,1,10.11
Maruti,2022,7.39,63063,Diesel,Individual,Manual,1,3.01
Skoda,2013,13.43,202851,Petrol,Individual,Automatic,0,1.72
Mahindra,2023,13.15,34432,Petrol,Dealer,Manual,0,8.46
Skoda,2022,14.58,56071,Petrol,Dealer,Manual,0,7.96
Ford,2010,10.37,233749,Petrol,Individual,Automatic,0,0.95
Mahindra,2012,12.89,211915,Petrol,Individual,Automatic,1,1.31
Toyota,2023,13.71,57004,Petrol,Dealer,Manual,1,7.1
Toyota,2018,12.61,125495,Petrol,Dealer,Manual,2,2.91
Volkswagen,2014,12.9,170652,CNG,Dealer,Manual,0,1.84
Hyundai,2010,7.83,259972,CNG,Dealer,Manual,0,0.68
Honda,2009,9.15,239139,Petrol,Individual,Manual,0,0.6
Mahindra,2009,9.35,257960,Diesel,Dealer,Manual,1,0.73
Mahindra,2024,10.05,30726,Petrol,Individual,Manual,1,5.83
Maruti,2022,6.59,47856,Petrol,Individual,Manual,1,3.08
Hyundai,2014,8.06,174891,Petrol,Dealer,Manual,0,1.15
Toyota,2012,12.89,217034,Petrol,Individual,Manual,0,1.4
Hyundai,2019,9.16,102450,Diesel,Dealer,Manual,0,2.65
Hyundai,2019,7.75,99690,Diesel,Dealer,Manual,0,2.43
Ford,2020,9.72,102799,Diesel,Individual,Manual,2,2.6
Ford,2012,7.8,225666,Petrol,Individual,Manual,1,0.77
Maruti,2024,8.01,31045,Petrol,Dealer,Manual,0,5.66
Honda,2011,8.9,222565,Petrol,Individual,Manual,3,0.69
Renault,2024,7.42,30937,Petrol,Dealer,Manual,0,5.06
Tata,2023,6.71,51872,Petrol,Dealer,Manual,0,4.15
Volkswagen,2023,9.86,40154,Diesel,Dealer,Manual,0,6.55
Skoda,2014,10.53,182168,Diesel,Individual,Manual,1,1.35
Ford,2012,10.65,218276,Petrol,Dealer,Automatic,0,1.36
Renault,2009,7.7,266007,Diesel,Individual,Manual,0,0.57
Mahindra,2013,11.78,196484,Petrol,Dealer,Manual,0,1.47
Volkswagen,2015,9.42,167692,Petrol,Individual,Manual,2,1.29
Honda,2024,11.38,22655,Petrol,Dealer,Manual,2,7.92
Volkswagen,2013,11.75,207060,Diesel,Dealer,Manual,2,1.33
Renault,2022,7.88,64598,Petrol,Dealer,Manual,2,3.24
Renault,2010,7.28,245262,Petrol,Dealer,Manual,1,0.6
Mahindra,2019,11.1,104272,Petrol,Individual,Automatic,0,3.05
Renault,2019,6.19,112302,Petrol,Individual,Manual,0,1.61
Volkswagen,2010,11.95,234731,Diesel,Dealer,Manual,0,1.11
Skoda,2019,12.12,105528,Diesel,Individual,Manual,0,3.12
Maruti,2022,8.21,40438,Petrol,Individual,Automatic,0,4.09
Maruti,2009,7.65,248627,Petrol,Dealer,Manual,2,0.54
Skoda,2023,13.1,34712,Petrol,Individual,Automatic,1,7.54
Toyota,2013,13.72,195732,Petrol,Dealer,Manual,2,1.6
Honda,2023,9.76,48806,Petrol,Individual,Manual,1,4.78
Honda,2014,8.09,194811,Petrol,Individual,Manual,0,1.0
Ford,2025,9.96,16857,Petrol,Individual,Manual,1,7.7
Skoda,2008,10.84,269350,Petrol,Dealer,Manual,1,0.7
Renault,2019,7.28,103203,Petrol,Individual,Manual,1,1.82
